text,label
"Fujian Style Green Vegetables Stir Fry RecipeFujian Style Green Vegetables Stir Fry Recipe is a simple healthy recipe made from assorted vegetables that are most commonly used in the region of Fujian, which is a part of theChinese province. The vegetables are quickly stir-fried in a wok and then glazed with different kinds of sauces. The cooking technique is quick and helps to keep the vegetables crisp. Serve theFujian Style Green Vegetables Stir Fry with   to enjoy your Lunch meal. If you are looking for more Chinese recipes here are some of our favorites : Bok Choy|Cabbage (Patta Gobi/ Muttaikose)|Button mushrooms|Lotus Stem|Garlic|Honey|Salt|Sunflower Oil|Spring Onion (Bulb & Greens)",1
Victory belongs to the most persevering.,0
Great talent finds happiness in execution.,0
Courage is what it takes to stand up and speak; courage is also what it takes to sit down and listen.,0
"Blueberry Muffin Cake RecipeBlueberry Muffin Cake Recipe has a beautiful blueberry cake with crumble on its top while baking. The frozen blueberries are used in the recipe but you can use the fresh blueberries when they are in season. The crumbly cake on top of the blueberry cake is delectable and topped with a glazing of milk and icing sugar that makes you drool for this cake. You can even make this recipe to impress guests or during birthdays of family members. Serve Blueberry Muffin Cake Recipe along with over snacks or as a dessert after a one pot meal like . If you like this recipe, try more recipes likeAll Purpose Flour (Maida)|Sugar|Butter (unsalted)|Milk|Whole Egg|Baking powder|Salt|Blueberries|All Purpose Flour (Maida)|Cinnamon Powder (Dalchini)|Sugar|Icing Sugar|Vanilla Extract|Milk",1
"Eggless Bread Omelette RecipeBread Omelette is very common recipe but this recipe is different as it is prepared without eggs so that either the person likes to eat eggs or not can enjoy this recipe. It is easy and can be prepared in few minutes and that too with basic ingredients which are easily available in our kitchen. This bread omelette can be served as breakfast or just for quick bites when a hunger pang arises. So do try this recipe at your home and surprise someone who does not eat eggs but still can enjoy Bread Omelette. Serve Eggless Bread Omelette Recipe with for breakfast. If you like this recipe, take a look at more recipes like Gram flour (besan)|All Purpose Flour (Maida)|Red Chilli powder|Salt|Chaat Masala Powder|Water|Baking powder|Onion|Green Chillies|Coriander (Dhania) Leaves|Tomato",1
"Action may not always bring happiness, but there is no happiness without action.",0
"Crispy Corn And Bell Peppers Chaat RecipeCrispy Corn and Bell Peppers Chaat Recipe is an absolute lip smacking chaat which is liked equally by all age groups. It is a dish thrown together with cornflour coated deep fried corn tossed in dhaniya pudina chutney and date and tamarind chutney to make a delicious chaat. This chaat recipe is an apt appetizer for any chaat party. This can also be served as an after school snack for kids. ServeCrispy Corn and Bell Peppers Chaat Recipe along with for chat party with friends. If you like this recipe, try more recipes likeSweet corn|All Purpose Flour (Maida)|Corn flour|Rice flour|Black pepper powder|Salt|Sunflower Oil|Green Bell Pepper (Capsicum)|Onion|Green Chillies|Chaat Masala Powder|Red Chilli powder|Black Salt (Kala Namak)|Lemon juice|Coriander (Dhania) Leaves",1
"Sooji Upma Recipe With CoconutThis Sooji Upma Recipe with Coconut makes a delicious a hot and savory breakfast dish. It is traditionally prepared with with rava also known as sooji or semolina and topped with a generous amount of coconut to add to the taste. ServeKarnataka Style Sooji Upma Recipe With Coconut with or curds with and also pair it with for a traditional breakfast. If you like this recipe, you might also love breakfast recipes likeSooji (Semolina/ Rava)|Ginger|Onion|Green Chillies|Green peas (Matar)|Mustard seeds|Chana dal (Bengal Gram Dal)|White Urad Dal (Split)|Asafoetida (hing)|Curry leaves|Salt|Fresh coconut|Coriander (Dhania) Leaves",1
"Wise men talk because they have something to say; fools, because they have to say something.",0
"Meethe Chawal Recipe - Zarda Pulao is a sweet preparation of rice often served as dessert. There is a warmth of whole spice combined with rice flavors of saffron and cardamom.  is a popular dessert in Northern province of India. Delicious saffron and cardamom flavored Meethe Chawal are a perfect end to any Mughlai/ Punjabi meal. No Punjabi festive celebration is complete without a bowl full of Meethe Chawal. If you are looking for more , here are some that you can try in your kitchen: Basmati rice|Saffron strands|Milk|Sugar|Cardamom (Elaichi) Pods/Seeds|Cinnamon Stick (Dalchini)|Badam (Almond)|Pistachios|Raisins|Turmeric powder (Haldi)|Sunflower Oil",1
"Your attitude, not your aptitude, will determine your altitude.",0
"Apple Puree Recipe (Baby Food - 4 months onwards)Apple is a wonder fruit and can be introduced as one of the first baby foods to 'Apple of your eye'. As the old saying goes, 'an Apple a Day'. Apple puree is easy to prepare and digest and can be used in variety of other baby foods like cereals, veggie puree, teething biscuit recipes, healthy cake and yogurt as well. your babies will love the taste of apples served fresh and homemade. Apple Puree Recipe is great for babies 4-6 months old. Going forward, you can start adding spices like cinnamon to the apple puree and the puree will become that extra tasty. Also as the babies grow up, instead of pureeing them in a blender, you can mash with a masher or spoon and start giving them a textured Apple Puree. Often termed as 'food of gods', apples are a super food for you and your babies. Apple is useful in curing stomach disorders, constipation anddiarrhea in babies. Fiber and mild acid present in the apple is beneficial for baby and toddler's dental health. If you like this recipe, you can also try other baby Food recipes such asApple|Water",1
"If A is success in life, then A equals x plus y plus z. Work is x; y is play; and z is keeping your mouth shut.",0
"Homemade Fresh Orange Juice Recipe is a healthy fruit recipe to start your day with. Make this simple fruit juice recipe with a citrus press and add a pinch of salt and sugar (optionally) to pair it up with any  you choose. You can also serve them as an after school snack. Remember to serve it immediately since the orange juice tends to taste bitter when kept unconsumed for an hour or more. Oranges are amazing source of Vitamin C and a rich antioxidant ingredient, besides Vitamin B1, calcium, copper and potassium. Consuming oranges gives you a supple skin and a healthy heart, keeping the cardiovascular diseases at bay. Serve with  for a wholesome breakfast. If you like fruit juices for your breakfast or snack, you can also tryOrange|Salt|Sugar",1
"   - Tawa Paratha (Recipe in Hindi)                  ,              ,                                                   ,                           |||",1
"All achievements, all earned riches, have their beginning in an idea.",0
"Night Jasmine & Creamy Coconut Rice RecipeParijata, also known as Ganga Shiuli in Odiya & Night Jasmine in English is Lord Krishna's favorite flower. Though i have seen my mom using the leaves to make fritters, using the flowers came into picture only a few years back. While Assamese add these to fish curry, many use these as a replacement of Saffron. These flowers are sun-dried and used throughout the year when not in season.Night Jasmine Creamy Coconut Rice is a very delicious and aromatic dish, which will be a treat to all your senses. Serve Night Jasmine Creamy Coconut Rice with for a weekend lunch. Other rice recipes that you can try are:Jasmine Rice|Night Jasmine (Flower stem)|Coconut milk|Cashew nuts|Raisins|Cardamom Powder (Elaichi)|Sugar|Water",1
A man is not where he lives but where he loves.,0
"I welcome and seek your ideas, but do not bring me small ideas; bring me big ideas to match our future.",0
"The spirit, the will to win, and the will to excel, are the things that endure. These qualities are so much more important than the events that occur.",0
Only when we are no longer afraid do we begin to live.,0
We may encounter many defeats but we must not be defeated.,0
Happiness is a perfume you cannot pour on others without getting a few drops on yourself.,0
You can't shake hands with a clenched fist.,0
"The dream was always running ahead of me. To catch up, to live for a moment in unison with it, that was the miracle.",0
"Judge nothing, you will be happy. Forgive everything, you will be happier. Love everything, you will be happiest.",0
"Beans Karam Recipe (Beans Curry)Beans Karam is a side dish that uses beans and simple south indian spices to make a spicy gravy with notes of sour and sweet in it. Include this simple yet delectable recipe in your working week and also pack it into lunch boxes with chapathis. Serve Beans Karam Recipe along with  ,Steamed Rice and  for a complete meal. If you like this recipe, you can also try other Vegetable Dry recipes such asGreen beans (French Beans)|Onions|Coriander (Dhania) Seeds|Cumin seeds (Jeera)|Dry Red Chillies|Byadagi Dried Chillies|Fresh coconut|Dessicated Coconut|Poppy seeds|Tamarind|Jaggery|Turmeric powder (Haldi)|Salt|Mustard seeds|Curry leaves|Asafoetida (hing)",1
"      - Moong Dal Methi Ki Sabzi (Recipe In Hindi)                 .                 .                       ,        |||| |||| | | |||",1
"Light And Creamy Broccoli Soup RecipeThe Cream of Broccoli Soup Recipe is a healthy wholesome soup that is made creamy with the addition of potatoes and light with milk. Broccoli is a fiber rich food that is a rich source iron, vitamin C, vitamin A, folic Acid, calcium and fiber. Packed with flavors from black pepper and the roasted broccoli, this soup would make it into your table week after week. Serve Light And Creamy Broccoli Soup Recipe with   and   to make a complete meal. This hearty soup can be served alone for a light dinner.  Broccoli is an anti-diabetes superhero. As with other cruciferous veggies, like kale and cauliflower, it contains a compound called sulforaphane, which triggers several anti-inflammatory processes that improve blood sugar control and protect blood vessels from the cardiovascular damage thats often a consequence of diabetes. Take a look at more soup recipes that you can also tryBroccoli|Potato (Aloo)|Extra Virgin Olive Oil|Milk|Salt and Pepper",1
"Conchiglie Pasta With Broccoli Recipe is an incredibly yummy pasta recipe and easy to make too. This pasta recipe requires minimal preparation as well. Serve this fewer ingredients healthy   as an after school food or you can fix it for dinner along with  and a glass of . If you like this recipe, take a look at more pasta recipes that are worth a kitchen trial to fall in love!Conchiglie Pasta|Broccoli|Extra Virgin Olive Oil|Black pepper powder|White vinegar|Dried oregano|Salt|Rosemary|Fresh Thyme leaves",1
"    - Pudina Dahi Chutney Recipe        ,      .      ,        .                 .     ,              ,       ,|| | |||",1
"    - Hyderabad Style Kuska Recipe                .            .               .                     ,       | | ||||||| || | | |",1
"You have to take it as it happens, but you should try to make it happen the way you want to take it.",0
People grow through experience if they meet life honestly and courageously. This is how character is built.,0
"Aval Kesari RecipeKesari or Sheera, it is the easiest yet tastiest sweet commonly prepared at all households across India. Kesari doesnt call for an auspicious occasion. It is prepared when one craves for sweet when guests arrived suddenly or as a sweet for a grand feast. Usually, Kesari is prepared using fine sooji but that doesnt limit the preparation of this versatile sweet. It can be prepared using vermicelli or simply with aval/poha/beaten rice. Aval Kesari will become your choice for an easy yummy sweet. Serve   during the festivals along with on the sides for your guests. You can also serve it after your meal of  ,   and  . If you like this recipe, you can also try other   such asPoha (Flattened rice)|Sugar|Cardamom Powder (Elaichi)|Salt|Cashew nuts",1
